trade_date,index_name,open_price,high_price,low_price,close_price,adj_close,volume
2026-05-25,NIFTY50,23940.25,24054.44921875,23922.849609375,24031.69921875,24031.69921875,351200
2026-05-26,NIFTY50,24004.099609375,24089.80078125,23885.44921875,23913.69921875,23913.69921875,387900
2026-05-27,NIFTY50,23880.349609375,23983.19921875,23858.25,23907.150390625,23907.150390625,531600
2026-05-29,NIFTY50,23902.150390625,24002.80078125,23484.75,23547.75,23547.75,1198000
2026-06-01,NIFTY50,23654.5,23733.69921875,23357.94921875,23382.599609375,23382.599609375,421700
2026-06-02,NIFTY50,23229.150390625,23556.94921875,23229.150390625,23483.55078125,23483.55078125,511900
2026-06-03,NIFTY50,23415.94921875,23459.650390625,23151.5,23405.599609375,23405.599609375,450100
2026-06-04,NIFTY50,23282.44921875,23465.30078125,23247.30078125,23416.55078125,23416.55078125,412500
2026-06-05,NIFTY50,23478.94921875,23516.349609375,23282.650390625,23366.69921875,23366.69921875,366200
2026-06-08,NIFTY50,23080.69921875,23267.30078125,23070.150390625,23123.0,23123.0,375700
2026-06-09,NIFTY50,23259.05078125,23279.400390625,23104.44921875,23242.099609375,23242.099609375,402600
2026-06-10,NIFTY50,23233.94921875,23425.349609375,23184.599609375,23214.94921875,23214.94921875,380000
2026-06-11,NIFTY50,23104.400390625,23327.44921875,23072.05078125,23161.599609375,23161.599609375,363000
2026-06-12,NIFTY50,23412.55078125,23645.349609375,23313.900390625,23622.900390625,23622.900390625,351900
2026-06-15,NIFTY50,23984.849609375,24011.400390625,23817.80078125,23853.900390625,23853.900390625,398900
2026-06-16,NIFTY50,23923.900390625,24002.599609375,23888.19921875,23989.150390625,23989.150390625,327300
2026-06-17,NIFTY50,24044.5,24108.19921875,23969.69921875,24085.69921875,24085.69921875,352700
2026-06-18,NIFTY50,24073.80078125,24189.25,24036.94921875,24168.0,24168.0,340000
2026-06-19,NIFTY50,23991.19921875,24047.19921875,23901.900390625,24013.099609375,24013.099609375,447900
2026-06-22,NIFTY50,24106.599609375,24168.05078125,24073.150390625,24102.900390625,24102.900390625,252800
2026-06-23,NIFTY50,24071.30078125,24135.5,23784.94921875,23824.099609375,23824.099609375,340100
2026-06-24,NIFTY50,23795.80078125,24090.05078125,23789.25,24021.650390625,24021.650390625,395600
2026-06-25,NIFTY50,24125.849609375,24261.599609375,24039.0,24056.0,24056.0,448800
2026-06-29,NIFTY50,24061.75,24120.0,23924.55078125,23946.25,23946.25,588500
2026-06-30,NIFTY50,24032.05078125,24035.55078125,23829.19921875,23865.75,23865.75,449000
2026-07-01,NIFTY50,23897.650390625,24049.900390625,23895.099609375,24005.849609375,24005.849609375,352100
2026-07-02,NIFTY50,24062.19921875,24194.55078125,24058.80078125,24175.69921875,24175.69921875,372900
2026-07-03,NIFTY50,24375.650390625,24378.150390625,24252.349609375,24270.849609375,24270.849609375,326600
2026-07-06,NIFTY50,24306.849609375,24458.650390625,24287.099609375,24430.349609375,24430.349609375,329400
2026-07-07,NIFTY50,24464.44921875,24530.900390625,24348.94921875,24398.69921875,24398.69921875,412600
2026-07-08,NIFTY50,24259.55078125,24300.0,23805.19921875,23882.05078125,23882.05078125,420500
2026-07-09,NIFTY50,23928.94921875,24134.69921875,23925.69921875,23962.80078125,23962.80078125,384800
2026-07-10,NIFTY50,24124.69921875,24228.44921875,24120.349609375,24206.900390625,24206.900390625,313100
2026-07-13,NIFTY50,24039.400390625,24259.80078125,24000.19921875,24211.0,24211.0,322700
2026-07-14,NIFTY50,24068.0,24157.099609375,24023.69921875,24052.05078125,24052.05078125,355800
2026-07-15,NIFTY50,24085.849609375,24220.349609375,24010.55078125,24078.5,24078.5,306900
2026-07-16,NIFTY50,24142.099609375,24186.5,24050.0,24072.75,24072.75,264300
2026-07-17,NIFTY50,24127.599609375,24367.30078125,24099.05078125,24334.30078125,24334.30078125,387800
2026-07-20,NIFTY50,24190.05078125,24266.099609375,24135.849609375,24238.5,24238.5,353100
2026-07-21,NIFTY50,24216.05078125,24262.19921875,24135.650390625,24187.69921875,24187.69921875,315600
2026-07-22,NIFTY50,24150.44921875,24166.30078125,23961.400390625,23996.25,23996.25,304700
2026-07-23,NIFTY50,23904.80078125,23990.75,23807.19921875,23869.599609375,23869.599609375,344000
2026-07-24,NIFTY50,23666.349609375,23823.599609375,23606.30078125,23767.44921875,23767.44921875,333900
2026-07-27,NIFTY50,23928.400390625,24011.599609375,23891.55078125,23995.94921875,23995.94921875,319400
2026-07-28,NIFTY50,23971.25,24041.150390625,23954.599609375,23985.349609375,23985.349609375,437800
2026-07-29,NIFTY50,24176.650390625,24283.55078125,24136.75,24250.19921875,24250.19921875,424200
2026-07-30,NIFTY50,24249.55078125,24342.94921875,24187.099609375,24317.150390625,24317.150390625,400600
2026-07-31,NIFTY50,24361.44921875,24429.400390625,24299.69921875,24383.599609375,24383.599609375,411700
2026-08-03,NIFTY50,24572.69921875,24774.30078125,24515.150390625,24774.30078125,24774.30078125,342300
2026-08-04,NIFTY50,24703.900390625,24703.900390625,24427.94921875,24614.900390625,24614.900390625,296500
2026-08-05,NIFTY50,24669.19921875,24677.599609375,24497.94921875,24624.650390625,24624.650390625,355500
2026-08-06,NIFTY50,24641.0,24677.05078125,24604.150390625,24636.0,24636.0,344000
2026-08-07,NIFTY50,24538.900390625,24630.400390625,24522.75,24570.650390625,24570.650390625,254800
2026-08-10,NIFTY50,24581.25,24620.94921875,24511.099609375,24583.80078125,24583.80078125,269500
2026-08-11,NIFTY50,24575.099609375,24576.849609375,24429.25,24471.69921875,24471.69921875,271800
2026-08-12,NIFTY50,24472.44921875,24473.30078125,24265.94921875,24435.94921875,24435.94921875,317600
2026-08-13,NIFTY50,24431.599609375,24431.599609375,24311.400390625,24395.849609375,24395.849609375,295800
2026-08-14,NIFTY50,24361.900390625,24405.19921875,24296.80078125,24366.0,24366.0,267700
2026-08-17,NIFTY50,24343.44921875,24360.099609375,24226.94921875,24287.650390625,24287.650390625,225400
2026-08-18,NIFTY50,24223.849609375,24269.650390625,24154.900390625,24154.900390625,24154.900390625,227000
2026-08-19,NIFTY50,24152.05078125,24172.849609375,24025.650390625,24078.30078125,24078.30078125,238700
2026-08-20,NIFTY50,24225.44921875,24265.150390625,24184.55078125,24231.849609375,24231.849609375,253900
2026-08-21,NIFTY50,24284.05078125,24284.05078125,24206.80078125,24252.0,24252.0,259300
2026-08-24,NIFTY50,24285.05078125,24313.0,24144.30078125,24219.05078125,24219.05078125,236300
2026-08-25,NIFTY50,24175.75,24334.55078125,24115.44921875,24334.55078125,24334.55078125,239500
2026-08-26,NIFTY50,24341.94921875,24378.599609375,24207.75,24207.75,24207.75,244800
2026-08-27,NIFTY50,24277.599609375,24297.44921875,24090.849609375,24090.849609375,24090.849609375,323400
2026-08-28,NIFTY50,24122.599609375,24188.30078125,24076.849609375,24175.650390625,24175.650390625,296100
